allocine_id,titre,annee,acteur
3239,The Lodger: A Story of the London Fog,2010,Reginald Gardiner
173958,Cheminots,2010,Ken Loach
173958,Cheminots,2010,Raymond Aubrac
147579,Ce n'est qu'un début,2010,Isabelle Duflocq
147579,Ce n'est qu'un début,2010,Pascaline Dogliani
110874,Magma,2010,Natacha Régnier
110874,Magma,2010,Mehdi Nebbou
110874,Magma,2010,Arly Jover
185890,Boogie,2010,Liane Foly
185890,Boogie,2010,Pablo Echarri
185890,Boogie,2010,Nancy Dupláa
135870,L'Etranger en moi,2010,Susanne Wolff
135870,L'Etranger en moi,2010,Johann von Bülow
135870,L'Etranger en moi,2010,Maren Kroymann
138737,"Vaterspiel (Oedipe, le jeu)",2010,Helmut Köpping
138737,"Vaterspiel (Oedipe, le jeu)",2010,Sabine Timoteo
138737,"Vaterspiel (Oedipe, le jeu)",2010,Jeremy Strong
183195,Fix ME,2010,Raed Andoni
183195,Fix ME,2010,Nasri Qumsia
183195,Fix ME,2010,Fathi Flefel
184138,L'Envol,2010,Asilbek Badelkhan
184138,L'Envol,2010,Serikbai Khulan
184138,L'Envol,2010,Bazarbai Matei
180421,My Joy,2010,Victor Nemets
180421,My Joy,2010,Olga Shuvalova
180421,My Joy,2010,Vlad Ivanov
183051,"Dernier étage, gauche, gauche",2010,Hippolyte Girardot
183051,"Dernier étage, gauche, gauche",2010,Mohamed Fellag
183051,"Dernier étage, gauche, gauche",2010,Aymen Saïdi
186040,La Tentation de Potosi,2010,Lionel Puch
186040,La Tentation de Potosi,2010,Angel Arismendi
186040,La Tentation de Potosi,2010,Epifania M. de Arismendi
57133,"Al'lèèssi, une actrice africaine",2010,Mustapha Alassan
57133,"Al'lèèssi, une actrice africaine",2010,Mahamane Bakabé
57133,"Al'lèèssi, une actrice africaine",2010,Moustapha Diop
126693,Harry Potter et les reliques de la mort - partie 1,2010,Daniel Radcliffe
126693,Harry Potter et les reliques de la mort - partie 1,2010,Rupert Grint
126693,Harry Potter et les reliques de la mort - partie 1,2010,Emma Watson
172167,Le Nom des gens,2010,Jacques Gamblin
172167,Le Nom des gens,2010,Sara Forestier
172167,Le Nom des gens,2010,Zinedine Soualem
176752,Memory Lane,2010,Thibault Vinçon
176752,Memory Lane,2010,Dounia Sichov
176752,Memory Lane,2010,Lolita Chammah
185086,Benvenuti al Sud,2010,Claudio Bisio
185086,Benvenuti al Sud,2010,Alessandro Siani
185086,Benvenuti al Sud,2010,Angela Finocchiaro
182900,Mords-moi sans hésitation,2010,Jenn Proske
182900,Mords-moi sans hésitation,2010,Matt Lanter
182900,Mords-moi sans hésitation,2010,Ken Jeong
133340,Takers,2010,Matt Dillon
133340,Takers,2010,Paul Walker
133340,Takers,2010,Idris Elba
180375,Outrage,2010,Takeshi Kitano
180375,Outrage,2010,Jun Kunimura
180375,Outrage,2010,Ryô Kase
179442,L'Apprenti Père Noël,2010,Line Renaud
179442,L'Apprenti Père Noël,2010,Julie Gayet
179442,L'Apprenti Père Noël,2010,Isabelle Mergault
130427,Quartier lointain,2010,Pascal Greggory
130427,Quartier lointain,2010,Jonathan Zaccaï
130427,Quartier lointain,2010,Alexandra Maria Lara
181270,Tribulations d'une amoureuse sous Staline,2010,Agata Buzek
181270,Tribulations d'une amoureuse sous Staline,2010,Krystyna Janda
181270,Tribulations d'une amoureuse sous Staline,2010,Anna Polony
174674,Destination Himalaya,2010,Min-sik Choi
174674,Destination Himalaya,2010,Tsering Kipale Gurung
174674,Destination Himalaya,2010,Tenjing Sherpa
186982,Le Sommeil de la princesse,2010,Sevinç Erbulak
186982,Le Sommeil de la princesse,2010,Ayşenil Şamlıoğlu
186982,Le Sommeil de la princesse,2010,Genco Erkal
135523,Raiponce,2010,Maeva Méline
135523,Raiponce,2010,Mandy Moore
135523,Raiponce,2010,Romain Duris
177854,A bout portant,2010,Gilles Lellouche
177854,A bout portant,2010,Roschdy Zem
177854,A bout portant,2010,Gérard Lanvin
136370,Scott Pilgrim,2010,Michael Cera
136370,Scott Pilgrim,2010,Mary Elizabeth Winstead
136370,Scott Pilgrim,2010,Jason Schwartzman
129815,Machete,2010,Danny Trejo
129815,Machete,2010,Michelle Rodriguez
129815,Machete,2010,Jessica Alba
183325,Monsters,2010,Whitney Able
183325,Monsters,2010,Scoot McNairy
183325,Monsters,2010,Annalee Jefferies
176562,Mon pote,2010,Edouard Baer
176562,Mon pote,2010,Benoît Magimel
176562,Mon pote,2010,Atmen Kélif
184144,Perdu ? Retrouvé !,2010,Michel Dodane
184144,Perdu ? Retrouvé !,2010,Jim Broadbent
143741,Pieds nus sur les limaces,2010,Diane Kruger
143741,Pieds nus sur les limaces,2010,Ludivine Sagnier
143741,Pieds nus sur les limaces,2010,Denis Ménochet
177740,Le Soldat dieu,2010,Shinobu Terajima
177740,Le Soldat dieu,2010,Shima Ohnishi
177740,Le Soldat dieu,2010,Ken Yoshizawa
144603,Lullaby,2010,Rupert Friend
144603,Lullaby,2010,Clémence Poésy
144603,Lullaby,2010,Forest Whitaker
180430,Le Secret de Chanda,2010,Khomotso Manyaka
180430,Le Secret de Chanda,2010,Lerato Mvelase
180430,Le Secret de Chanda,2010,Harriet Manamela
177058,Alamar,2010,Jorge Machado
177058,Alamar,2010,Roberta Palombini
177058,Alamar,2010,Natan Machado Palombini
181284,Toscan,2010,Daniel Toscan du Plantier
145765,De vrais mensonges,2010,Audrey Tautou
145765,De vrais mensonges,2010,Nathalie Baye
145765,De vrais mensonges,2010,Sami Bouajila
143493,We Are Four Lions,2010,Riz Ahmed
143493,We Are Four Lions,2010,Arsher Ali
143493,We Are Four Lions,2010,Nigel Lindsay
147087,Les Trois prochains jours,2010,Russell Crowe
147087,Les Trois prochains jours,2010,Elizabeth Banks
147087,Les Trois prochains jours,2010,Olivia Wilde
127922,Le Monde de Narnia : L'Odyssée du Passeur d'aurore,2010,Georgie Henley
127922,Le Monde de Narnia : L'Odyssée du Passeur d'aurore,2010,Skandar Keynes
127922,Le Monde de Narnia : L'Odyssée du Passeur d'aurore,2010,Ben Barnes
147914,Bébé mode d'emploi,2010,Katherine Heigl
147914,Bébé mode d'emploi,2010,Josh Duhamel
147914,Bébé mode d'emploi,2010,Josh Lucas
112460,"Tolstoï, le dernier automne",2010,Helen Mirren
112460,"Tolstoï, le dernier automne",2010,Christopher Plummer
112460,"Tolstoï, le dernier automne",2010,Paul Giamatti
138904,Nowhere Boy,2010,Aaron Taylor-Johnson
138904,Nowhere Boy,2010,Kristin Scott Thomas
138904,Nowhere Boy,2010,Anne-Marie Duff
176013,Holiday,2010,Jean-Pierre Darroussin
176013,Holiday,2010,Judith Godrèche
176013,Holiday,2010,Josiane Balasko
141631,Everyone Else,2010,Birgit Minichmayr
141631,Everyone Else,2010,Lars Eidinger
141631,Everyone Else,2010,Hans-Jochen Wagner
122118,Come l'Ombra (Comme une ombre),2010,Anita Kravos
122118,Come l'Ombra (Comme une ombre),2010,Karolina Porcari
122118,Come l'Ombra (Comme une ombre),2010,Paolo Pierobon
175901,L'Etranger,2010,Aurélien Recoing
175901,L'Etranger,2010,Jean-Pierre Martins
175901,L'Etranger,2010,Johan Libéreau
186719,La Tête ailleurs,2010,Nicolas Abraham
186719,La Tête ailleurs,2010,Jade Phan-Gia
186719,La Tête ailleurs,2010,Philippe Duquesne
179784,Indigène d'Eurasie,2010,Sharunas Bartas
179784,Indigène d'Eurasie,2010,Erwan Ribard
179784,Indigène d'Eurasie,2010,Klavdiya Korshunova
180429,Mardi après Noël,2010,Mimi Branescu
180429,Mardi après Noël,2010,Mirela Oprisor
180429,Mardi après Noël,2010,Maria Popistasu
183985,Home for Christmas,2010,Trond Fausa Aurvåg
183985,Home for Christmas,2010,Reidar Sorensen
183985,Home for Christmas,2010,Nina Andresen Borud
192570,L'Illusion Comique,2010,Muriel Mayette
192570,L'Illusion Comique,2010,Jean-Baptiste Malartre
192570,L'Illusion Comique,2010,Alain Lenglet
200042,The Runway,2010,Demian Bichir
200042,The Runway,2010,James Cosmo
200042,The Runway,2010,Kerry Condon
145167,Un balcon sur la mer,2010,Jean Dujardin
145167,Un balcon sur la mer,2010,Marie-Josée Croze
145167,Un balcon sur la mer,2010,Sandrine Kiberlain
125119,Une vie de chat,2010,Dominique Blanc
125119,Une vie de chat,2010,Bruno Salomone
125119,Une vie de chat,2010,Jean Benguigui
138752,The Tourist,2010,Angelina Jolie
138752,The Tourist,2010,Johnny Depp
138752,The Tourist,2010,Timothy Dalton
127741,Megamind,2010,Kad Merad
127741,Megamind,2010,Will Ferrell
127741,Megamind,2010,Franck Dubosc
143986,Roses à crédit,2010,Léa Seydoux
143986,Roses à crédit,2010,Grégoire Leprince-Ringuet
143986,Roses à crédit,2010,Catherine Jacob
183574,Skyline,2010,Eric Balfour
183574,Skyline,2010,Scottie Thompson
183574,Skyline,2010,David Zayas
178192,Faites le mur !,2010,Rhys Ifans
178192,Faites le mur !,2010,Banksy
178192,Faites le mur !,2010,Thierry Guetta
182962,Lumière,2010,Josef Banz
182962,Lumière,2010,Dieter Hochegger
182962,Lumière,2010,Wolfgang Marktl
180577,Armadillo,2010,mon chef-opérateur
180577,Armadillo,2010,"nous avons travaillé sur le film comme s’il s’agissait d’une fiction"""""
180577,Armadillo,2010,"raconte Janus Metz : """"avant le tournage de chaque séquence"
180577,Armadillo,2010,on réfléchissait aux thèmes qu’on voulait mettre en avant. A partir de là
180577,Armadillo,2010,on choisissait quelle technique de mise en scène adopter. Je pense qu’à cet égard
180577,Armadillo,2010,"je me suis inspiré d’autres grands films de guerre comme Apocalypse Now""""."
180439,"Sous toi, la ville",2010,Robert Hunger-Bühler
180439,"Sous toi, la ville",2010,Nicolette Krebitz
180439,"Sous toi, la ville",2010,Mark Waschke
186377,Le Président,2010,Georges Frêche
186377,Le Président,2010,Laurent Blondiau
186377,Le Président,2010,Frédéric Bort
173830,Le voyage du directeur des ressources humaines,2010,Mark Ivanir
173830,Le voyage du directeur des ressources humaines,2010,Guri Alfi
173830,Le voyage du directeur des ressources humaines,2010,Noah Silver
134690,Que justice soit faite,2010,Gerard Butler
134690,Que justice soit faite,2010,Jamie Foxx
134690,Que justice soit faite,2010,Leslie Bibb
129640,Les Emotifs anonymes,2010,Isabelle Carré
129640,Les Emotifs anonymes,2010,Benoît Poelvoorde
129640,Les Emotifs anonymes,2010,Lorella Cravotta
126523,Mon beau-père et nous,2010,Robert De Niro
126523,Mon beau-père et nous,2010,Ben Stiller
126523,Mon beau-père et nous,2010,Owen Wilson
48749,Burlesque,2010,Christina Aguilera
48749,Burlesque,2010,Cher
48749,Burlesque,2010,Stanley Tucci
138966,Libre échange,2010,Carole Bouquet
138966,Libre échange,2010,Julie Depardieu
138966,Libre échange,2010,Serge Gisquière
171855,Another Year,2010,Jim Broadbent
171855,Another Year,2010,Lesley Manville
171855,Another Year,2010,Ruth Sheen
116375,Cabeza de Vaca,2010,Juan Diego
116375,Cabeza de Vaca,2010,Daniel Giménez Cacho
116375,Cabeza de Vaca,2010,Roberto Sosa
175746,Les Yeux de Julia,2010,Belén Rueda
175746,Les Yeux de Julia,2010,Lluis Homar
175746,Les Yeux de Julia,2010,Julia Gutiérrez Caba
173450,Les Chimpanzés de l'espace 2,2010,Zack Shada
173450,Les Chimpanzés de l'espace 2,2010,Tom Kinney
173450,Les Chimpanzés de l'espace 2,2010,Patrick Warburton
147203,"Love, et autres drogues",2010,Jake Gyllenhaal
147203,"Love, et autres drogues",2010,Anne Hathaway
147203,"Love, et autres drogues",2010,Oliver Platt
142320,Sound Of Noise,2010,Bengt Nilsson
142320,Sound Of Noise,2010,Sanna Persson
142320,Sound Of Noise,2010,Magnus Börjeson
175987,Nous sommes la nuit,2010,Karoline Herfurth
175987,Nous sommes la nuit,2010,Nina Hoss
175987,Nous sommes la nuit,2010,Jennifer Ulrich
180384,Le Quattro Volte,2010,Giuseppe Fuda
180384,Le Quattro Volte,2010,Bruno Timpano
180384,Le Quattro Volte,2010,Nazareno Timpan
138727,Rendez-vous l'été prochain,2010,Philip Seymour Hoffman
138727,Rendez-vous l'été prochain,2010,Amy Ryan
138727,Rendez-vous l'été prochain,2010,John Ortiz
141132,Encore un baiser,2010,Stefano Accorsi
141132,Encore un baiser,2010,Vittoria Puccini
141132,Encore un baiser,2010,Claudio Santamaria
180432,Octubre,2010,Bruno Odar
180432,Octubre,2010,Gabriela Velásquez
180432,Octubre,2010,Carlos Gassols
186976,Le Sentiment de la chair,2010,Annabelle Hettmann
186976,Le Sentiment de la chair,2010,Thibault Vinçon
186976,Le Sentiment de la chair,2010,Claudia Tagbo
184249,Bas-Fonds,2010,Valérie Nataf
184249,Bas-Fonds,2010,Ginger Romàn
184249,Bas-Fonds,2010,Noémie Le Carrer
172862,Le Fils à Jo,2010,Gérard Lanvin
172862,Le Fils à Jo,2010,Olivier Marchal
172862,Le Fils à Jo,2010,Vincent Moscato
145724,Somewhere,2011,Stephen Dorff
145724,Somewhere,2011,Elle Fanning
145724,Somewhere,2011,Chris Pontius
177999,Même la pluie,2011,Gael García Bernal
177999,Même la pluie,2011,Luis Tosar
177999,Même la pluie,2011,Carlos Aduviri
142802,La Chance de ma vie,2011,François-Xavier Demaison
142802,La Chance de ma vie,2011,Virginie Efira
142802,La Chance de ma vie,2011,Armelle Deutsch
11681,Images de femmes ou le corset social,2011,Catherine Breillat
11681,Images de femmes ou le corset social,2011,Sharon Stone
11681,Images de femmes ou le corset social,2011,Lio
170661,La Guerre des pères,2011,America Ferrera
170661,La Guerre des pères,2011,Lance Gross
170661,La Guerre des pères,2011,Forest Whitaker
175612,Nos résistances,2011,François Civil
175612,Nos résistances,2011,Michel Vuillermoz
175612,Nos résistances,2011,Grégoire Colin
174715,Fortapàsc,2011,Libero De Rienzo
174715,Fortapàsc,2011,Valentina Lodovini
174715,Fortapàsc,2011,Michele Riondino
175514,Pianomania,2011,Stefan Knüpfer
175514,Pianomania,2011,Lang Lang
175514,Pianomania,2011,Alfred Brendel
183162,O Somma Luce,2011,Giorgio Passerone
187121,Eyyvah Eyvah 2,2011,Demet Akbağ
187121,Eyyvah Eyvah 2,2011,Ata Demirer
187121,Eyyvah Eyvah 2,2011,Özge Borak
179349,Incendies,2011,Lubna Azabal
179349,Incendies,2011,Mélissa Désormeaux-Poulin
179349,Incendies,2011,Maxim Gaudette
176684,Arrietty le petit monde des chapardeurs,2011,Moises Arias
176684,Arrietty le petit monde des chapardeurs,2011,Bridgit Mendler
176684,Arrietty le petit monde des chapardeurs,2011,David Henrie
139382,Le Dernier des Templiers,2011,Nicolas Cage
139382,Le Dernier des Templiers,2011,Ron Perlman
139382,Le Dernier des Templiers,2011,Stephen Campbell-Moore
28983,The Green Hornet,2011,Seth Rogen
28983,The Green Hornet,2011,Cameron Diaz
28983,The Green Hornet,2011,Jay Chou
139050,Harry Brown,2011,Michael Caine
139050,Harry Brown,2011,Emily Mortimer
139050,Harry Brown,2011,Charlie Creed-Miles
176731,Poupoupidou,2011,Jean-Paul Rouve
176731,Poupoupidou,2011,Sophie Quinton
176731,Poupoupidou,2011,Guillaume Gouix
139363,Stretch,2011,Nicolas Cazalé
139363,Stretch,2011,Bingbing Fan
139363,Stretch,2011,David Carradine
173723,Women Are Heroes,2011,ce film
173723,Women Are Heroes,2011,j’ai souhaité rendre hommage aux femmes dont la dignité est manifeste à travers leurs portraits affichés sur les murs de leurs villages et du monde entier. Quand je les ai rencontrées
173723,Women Are Heroes,2011,elles m’ont fait part de leurs difficultés à vivre dans un monde dominé par les hommes. Devant la caméra
173723,Women Are Heroes,2011,elles ont raconté leurs cauchemars
173723,Women Are Heroes,2011,Lire plus
146241,Deux de la vague,2011,Isild Le Besco
171730,Abel,2011,José Maria Yazpik
171730,Abel,2011,Christopher Ruiz-Esparza
171730,Abel,2011,Gerardo Ruiz-Esperanza
187100,Hür Adam: Bediüzzaman Said Nursi,2011,Mürşid Ağa Bağ
187100,Hür Adam: Bediüzzaman Said Nursi,2011,Murat Coşkuner
187100,Hür Adam: Bediüzzaman Said Nursi,2011,Halil İbrahim Kalaycıoğlu
188560,L'Info est-elle comestible ?,2011,la collaboration de Cyril Stern.
140633,Au-delà,2011,Matt Damon
140633,Au-delà,2011,Cécile de France
140633,Au-delà,2011,Thierry Neuvic
143429,Soeurs malgré elles,2011,Selena Gomez
143429,Soeurs malgré elles,2011,Joey King
143429,Soeurs malgré elles,2011,Hutch Dano
111725,Le Thanato,2011,Gérard Meylan
111725,Le Thanato,2011,Chantal Lauby
111725,Le Thanato,2011,Antoine Coesens
133696,Propriété interdite,2011,Charles Berling
133696,Propriété interdite,2011,Valérie Bonneton
133696,Propriété interdite,2011,Vasil Vivitz Grecu
181173,"I Wish I Knew, histoires de Shanghai",2011,Zhao Tao
181173,"I Wish I Knew, histoires de Shanghai",2011,Hou Hsiao-Hsien
181173,"I Wish I Knew, histoires de Shanghai",2011,Wong Kar-Wai
136442,Gigola,2011,Lou Doillon
136442,Gigola,2011,Marie Kremer
136442,Gigola,2011,Marisa Paredes
115734,Africa United,2011,Eriya Ndayambaje
115734,Africa United,2011,Roger Nsengiyumva
115734,Africa United,2011,Sanyu Joanita Kintu
139950,L'enfance d'Icare,2011,Guillaume Depardieu
139950,L'enfance d'Icare,2011,Alysson Paradis
139950,L'enfance d'Icare,2011,Carlo Brandt
173093,La Pépinière du désert,2011,Mostafa Affi
173093,La Pépinière du désert,2011,Mostafa Gaga
181313,La Traversée du Zanskar,2011,Richard Gere
181313,La Traversée du Zanskar,2011,Dalaï Lama
181313,La Traversée du Zanskar,2011,Lobsang Dhamchoe
178309,La Barra,2011,Karent Hinestroza
178309,La Barra,2011,Arnobio Salazar Rivas
178309,La Barra,2011,Rodrigo Vélez
130152,Je suis un no man's land,2011,Philippe Katerine
130152,Je suis un no man's land,2011,Julie Depardieu
130152,Je suis un no man's land,2011,Aurore Clément
140000,Les Chemins de la liberté,2011,Jim Sturgess
140000,Les Chemins de la liberté,2011,Ed Harris
140000,Les Chemins de la liberté,2011,Saoirse Ronan
141694,Comment savoir,2011,Reese Witherspoon
141694,Comment savoir,2011,Owen Wilson
141694,Comment savoir,2011,Paul Rudd
58715,L'Avocat,2011,Benoît Magimel
58715,L'Avocat,2011,Gilbert Melki
58715,L'Avocat,2011,Aïssa Maïga
183163,La BM du Seigneur,2011,Frédéric Dorkel
183163,La BM du Seigneur,2011,Angélina Dauber
183163,La BM du Seigneur,2011,Joseph Dorkel
138661,Carte des sons de Tokyo,2011,Rinko Kikuchi
138661,Carte des sons de Tokyo,2011,Sergi López
138661,Carte des sons de Tokyo,2011,Takeo Nakahara
173827,Angèle et Tony,2011,Clotilde Hesme
173827,Angèle et Tony,2011,Grégory Gadebois
173827,Angèle et Tony,2011,Evelyne Didi
174186,Un été suédois,2011,Blanca Engström
174186,Un été suédois,2011,Shanti Roney
174186,Un été suédois,2011,Annika Hallin
188836,93 la belle rebelle,2011,Daniel Baudon
188836,93 la belle rebelle,2011,Marc Perrone
188836,93 la belle rebelle,2011,Loran Béru
177694,Shahada,2011,Maryam Zaree
177694,Shahada,2011,Carlo Ljubek
177694,Shahada,2011,Jeremias Acheampong
178665,La Mère de Valentina,2011,Ethel Kovinska
178665,La Mère de Valentina,2011,Silvia Drori
178665,La Mère de Valentina,2011,Yossi Oulu
173528,Rien à déclarer,2011,Benoît Poelvoorde
173528,Rien à déclarer,2011,Dany Boon
173528,Rien à déclarer,2011,Julie Bernard
31747,Ouragan sur l'eau plate,2011,Michael Caine
31747,Ouragan sur l'eau plate,2011,Valerie Perrine
31747,Ouragan sur l'eau plate,2011,Billy Connolly
175305,Le Discours d'un roi,2011,Colin Firth
175305,Le Discours d'un roi,2011,Helena Bonham Carter
175305,Le Discours d'un roi,2011,Derek Jacobi
148066,Contre toi,2011,Kristin Scott Thomas
